,case:concept:name,concept:name,time:timestamp
18064,Case 3871,Take in charge ticket,2012-01-16 08:07:30
18065,Case 3871,Resolve ticket,2012-01-17 14:27:07
18066,Case 3871,Closed,2012-02-14 12:00:39
18067,Case 3872,Assign seriousness,2011-04-21 10:16:26
18068,Case 3872,Take in charge ticket,2011-04-21 10:17:01
18069,Case 3872,Resolve ticket,2011-04-28 09:01:28
18070,Case 3872,Closed,2011-05-29 10:20:29
18071,Case 3873,Assign seriousness,2011-03-01 08:57:22
18072,Case 3873,Take in charge ticket,2011-03-01 08:58:07
18073,Case 3873,Wait,2011-03-01 16:30:43
18074,Case 3873,Take in charge ticket,2011-03-02 08:50:03
18075,Case 3873,Resolve ticket,2011-03-02 10:22:51
18076,Case 3873,Closed,2011-04-03 07:03:44
18077,Case 3874,Assign seriousness,2010-12-23 14:21:43
18078,Case 3874,Assign seriousness,2010-12-23 15:27:57
18079,Case 3874,Take in charge ticket,2010-12-28 08:53:07
18080,Case 3874,Resolve ticket,2011-01-18 11:20:50
18081,Case 3874,Closed,2011-02-02 11:21:02
18082,Case 3875,Assign seriousness,2011-10-12 12:43:16
18083,Case 3875,Take in charge ticket,2011-10-18 12:55:41
18084,Case 3875,Wait,2011-10-28 07:31:53
18085,Case 3875,Resolve ticket,2011-10-28 08:38:22
18086,Case 3875,Closed,2011-11-12 14:50:56
18087,Case 3876,Assign seriousness,2010-03-08 10:18:30
18088,Case 3876,Take in charge ticket,2010-03-08 11:31:55
18089,Case 3876,Resolve ticket,2010-03-08 11:32:00
18090,Case 3876,Closed,2010-04-21 09:20:32
18091,Case 3877,Assign seriousness,2013-08-01 12:28:50
18092,Case 3877,Take in charge ticket,2013-08-06 12:55:10
18093,Case 3877,Wait,2013-08-16 09:13:47
18094,Case 3877,Resolve ticket,2013-08-19 09:22:23
18095,Case 3877,Closed,2013-09-03 09:22:33
18096,Case 3878,Assign seriousness,2012-04-02 10:52:27
18097,Case 3878,Take in charge ticket,2012-04-03 10:13:23
18098,Case 3878,Resolve ticket,2012-04-03 10:19:27
18099,Case 3878,Closed,2012-05-03 11:00:21
18100,Case 3879,Assign seriousness,2012-01-18 15:13:24
18101,Case 3879,Take in charge ticket,2012-01-18 16:21:46
18102,Case 3879,Resolve ticket,2012-01-19 15:15:13
18103,Case 3879,Closed,2012-02-25 15:20:34
18104,Case 3880,Assign seriousness,2012-08-02 08:20:16
18105,Case 3880,Resolve ticket,2012-08-02 08:21:18
18106,Case 3880,Closed,2012-09-09 08:30:32
18107,Case 3881,Assign seriousness,2011-05-25 15:35:24
18108,Case 3881,Take in charge ticket,2011-05-26 08:43:34
18109,Case 3881,Wait,2011-05-27 12:42:26
18110,Case 3881,Take in charge ticket,2011-06-10 09:50:35
18111,Case 3881,Resolve ticket,2011-06-10 11:06:19
18112,Case 3881,Closed,2011-07-09 13:50:23
18113,Case 3882,Assign seriousness,2011-11-09 10:13:25
18114,Case 3882,Take in charge ticket,2011-11-09 13:10:43
18115,Case 3882,Resolve ticket,2011-11-09 13:51:06
18116,Case 3882,Closed,2011-12-23 10:20:25
18117,Case 3883,Insert ticket,2010-03-17 09:03:18
18118,Case 3883,Assign seriousness,2010-03-17 09:04:13
18119,Case 3883,Take in charge ticket,2010-03-17 09:04:20
18120,Case 3883,Resolve ticket,2010-03-17 09:09:08
18121,Case 3883,Closed,2010-04-30 08:10:20
18122,Case 3884,Assign seriousness,2013-10-25 15:48:16
18123,Case 3884,Take in charge ticket,2013-10-29 15:20:41
18124,Case 3884,Wait,2013-10-31 13:28:30
18125,Case 3884,Take in charge ticket,2013-11-05 08:14:09
18126,Case 3884,Resolve ticket,2013-11-14 15:08:11
18127,Case 3884,Closed,2013-11-29 15:08:31
18128,Case 3885,Assign seriousness,2012-07-31 09:17:45
18129,Case 3885,Take in charge ticket,2012-07-31 09:17:56
18130,Case 3885,Resolve ticket,2012-07-31 09:18:20
18131,Case 3885,Closed,2012-09-06 09:20:23
18132,Case 3886,Insert ticket,2010-04-30 06:53:24
18133,Case 3886,Assign seriousness,2010-04-30 06:53:59
18134,Case 3886,Assign seriousness,2010-05-17 12:32:02
18135,Case 3886,Assign seriousness,2010-06-09 15:52:55
18136,Case 3886,Take in charge ticket,2010-06-09 15:53:04
18137,Case 3886,Resolve ticket,2010-06-09 15:53:17
18138,Case 3886,Closed,2010-06-24 15:53:37
18139,Case 3887,Assign seriousness,2010-10-04 13:11:27
18140,Case 3887,Assign seriousness,2010-10-04 13:12:23
18141,Case 3887,Take in charge ticket,2010-10-04 13:12:53
18142,Case 3887,Resolve ticket,2010-10-21 13:58:22
18143,Case 3887,Closed,2010-11-20 14:58:45
18144,Case 3888,Assign seriousness,2013-06-18 07:29:01
18145,Case 3888,Resolve ticket,2013-07-29 07:53:18
18146,Case 3888,Closed,2013-08-13 07:53:30
18147,Case 3889,Assign seriousness,2012-04-12 10:26:08
18148,Case 3889,Take in charge ticket,2012-04-17 12:54:35
18149,Case 3889,Resolve ticket,2012-04-19 13:58:04
18150,Case 3889,Closed,2012-05-15 10:30:12
18151,Case 3890,Assign seriousness,2013-11-14 16:17:57
18152,Case 3890,Take in charge ticket,2013-11-27 10:50:44
18153,Case 3890,Wait,2013-11-29 15:16:42
18154,Case 3890,Resolve ticket,2013-12-02 13:48:50
18155,Case 3890,Closed,2013-12-17 13:49:10
18156,Case 3891,Assign seriousness,2012-07-26 10:44:23
18157,Case 3891,Take in charge ticket,2012-07-26 11:28:24
18158,Case 3891,Resolve ticket,2012-07-26 11:29:03
18159,Case 3891,Closed,2012-09-02 10:50:17
18160,Case 3892,Assign seriousness,2011-01-18 09:52:17
18161,Case 3892,Take in charge ticket,2011-01-18 16:49:03
18162,Case 3892,Resolve ticket,2011-01-20 14:46:44
18163,Case 3892,Closed,2011-02-18 10:00:28
18164,Case 3893,Assign seriousness,2010-05-04 07:47:33
18165,Case 3893,Take in charge ticket,2010-05-21 07:02:59
18166,Case 3893,Wait,2010-05-21 07:18:03
18167,Case 3893,Take in charge ticket,2010-05-21 14:04:34
18168,Case 3893,Resolve ticket,2010-05-21 14:46:05
18169,Case 3893,Closed,2010-06-20 14:46:31
18170,Case 3894,Assign seriousness,2011-12-28 16:02:07
18171,Case 3894,Take in charge ticket,2012-01-09 16:41:04
18172,Case 3894,Resolve ticket,2012-01-17 16:29:59
18173,Case 3894,Closed,2012-02-16 16:30:20
18174,Case 3895,Assign seriousness,2011-09-16 14:58:43
18175,Case 3895,Take in charge ticket,2011-09-23 13:27:02
18176,Case 3895,Wait,2011-09-23 14:02:48
18177,Case 3895,Resolve ticket,2011-09-27 15:47:03
18178,Case 3895,Closed,2011-10-29 07:50:35
18179,Case 3896,Assign seriousness,2013-09-11 13:04:49
18180,Case 3896,Take in charge ticket,2013-09-17 10:30:20
18181,Case 3896,Wait,2013-09-17 13:56:27
18182,Case 3896,Resolve ticket,2013-09-27 13:19:31
18183,Case 3896,Closed,2013-10-12 13:19:52
18184,Case 3897,Assign seriousness,2012-06-20 12:37:25
18185,Case 3897,Take in charge ticket,2012-06-20 12:38:31
18186,Case 3897,Require upgrade,2012-06-25 12:40:49
18187,Case 3897,Create SW anomaly,2012-06-29 10:04:28
18188,Case 3897,Resolve ticket,2012-07-03 15:15:58
18189,Case 3897,RESOLVED,2012-07-03 17:18:50
18190,Case 3897,INVALID,2012-07-03 17:18:50
18191,Case 3897,VERIFIED,2012-07-03 17:25:15
18192,Case 3897,Closed,2012-07-26 07:50:23
18193,Case 3898,Assign seriousness,2012-08-03 12:39:45
18194,Case 3898,Take in charge ticket,2012-08-03 12:39:52
18195,Case 3898,Resolve ticket,2012-08-03 15:41:26
18196,Case 3898,Closed,2012-09-08 12:41:11
18197,Case 3899,Assign seriousness,2013-03-26 17:13:02
18198,Case 3899,Take in charge ticket,2013-04-09 09:10:50
18199,Case 3899,Wait,2013-04-11 12:40:30
18200,Case 3899,Resolve ticket,2013-05-06 07:52:50
18201,Case 3899,Closed,2013-05-21 07:53:06
18202,Case 3900,Assign seriousness,2012-06-06 09:28:22
18203,Case 3900,Take in charge ticket,2012-06-07 07:33:24
18204,Case 3900,Resolve ticket,2012-06-07 07:39:48
18205,Case 3900,Closed,2012-07-14 09:30:48
18206,Case 3901,Insert ticket,2011-02-14 14:16:18
18207,Case 3901,Assign seriousness,2011-02-14 14:19:38
18208,Case 3901,Take in charge ticket,2011-02-14 14:20:24
18209,Case 3901,Resolve ticket,2011-02-14 14:20:32
18210,Case 3901,Closed,2011-04-15 13:21:18
18211,Case 3902,Assign seriousness,2012-06-25 08:50:24
18212,Case 3902,Take in charge ticket,2012-06-25 09:19:29
18213,Case 3902,Resolve ticket,2012-06-25 09:35:55
18214,Case 3902,Closed,2012-08-10 09:00:32
18215,Case 3903,Assign seriousness,2011-09-16 12:32:29
18216,Case 3903,Take in charge ticket,2011-09-19 15:00:22
18217,Case 3903,Wait,2011-09-19 15:40:28
18218,Case 3903,Take in charge ticket,2011-09-21 08:18:51
18219,Case 3903,Resolve ticket,2011-10-11 07:06:06
18220,Case 3903,Closed,2011-10-26 07:06:28
18221,Case 3904,Assign seriousness,2012-05-04 16:01:03
18222,Case 3904,Take in charge ticket,2012-05-04 16:01:11
18223,Case 3904,Wait,2012-05-10 07:25:17
18224,Case 3904,Resolve ticket,2012-05-10 08:26:12
18225,Case 3904,Closed,2012-06-07 08:00:42
18226,Case 3905,Assign seriousness,2013-11-22 17:22:29
18227,Case 3905,Take in charge ticket,2013-12-09 13:34:07
18228,Case 3905,Wait,2013-12-09 16:33:47
18229,Case 3905,Resolve ticket,2013-12-16 11:44:00
18230,Case 3905,Closed,2013-12-31 11:44:14
18231,Case 3906,Assign seriousness,2011-05-02 07:28:54
18232,Case 3906,Take in charge ticket,2011-05-02 07:29:11
18233,Case 3906,Resolve ticket,2011-05-02 08:11:08
18234,Case 3906,Closed,2011-06-02 07:30:47
18235,Case 3907,Assign seriousness,2012-02-20 13:44:36
18236,Case 3907,Take in charge ticket,2012-02-21 08:33:11
18237,Case 3907,Resolve ticket,2012-02-23 10:06:04
18238,Case 3907,Closed,2012-03-22 13:50:31
18239,Case 3908,Assign seriousness,2011-05-02 14:31:47
18240,Case 3908,Take in charge ticket,2011-05-02 14:32:14
18241,Case 3908,Resolve ticket,2011-05-11 10:40:06
18242,Case 3908,Closed,2011-06-02 14:40:46
18243,Case 3909,Assign seriousness,2012-04-10 14:47:09
18244,Case 3909,Take in charge ticket,2012-04-10 15:18:39
18245,Case 3909,Wait,2012-04-13 13:08:43
18246,Case 3909,Resolve ticket,2012-04-24 12:35:42
18247,Case 3909,Closed,2012-05-22 14:20:40
18248,Case 3910,Assign seriousness,2010-07-06 14:23:29
18249,Case 3910,Take in charge ticket,2010-07-06 14:55:06
18250,Case 3910,Resolve ticket,2010-07-06 15:22:43
18251,Case 3910,Closed,2010-08-06 14:30:15
18252,Case 3911,Assign seriousness,2010-06-11 10:30:16
18253,Case 3911,Assign seriousness,2010-06-11 10:30:41
18254,Case 3911,Take in charge ticket,2010-06-14 17:00:45
18255,Case 3911,Resolve ticket,2010-06-14 17:00:53
18256,Case 3911,Closed,2010-07-29 10:40:25
18257,Case 3912,Assign seriousness,2013-09-26 12:28:12
18258,Case 3912,Take in charge ticket,2013-09-26 15:24:39
18259,Case 3912,Wait,2013-10-04 10:43:31
18260,Case 3912,Resolve ticket,2013-10-24 09:43:38
18261,Case 3912,Closed,2013-11-08 10:43:59
18262,Case 3913,Assign seriousness,2013-04-23 16:10:56
18263,Case 3913,Resolve ticket,2013-05-20 10:10:09
18264,Case 3913,Closed,2013-06-04 10:10:17
18265,Case 3914,Assign seriousness,2011-02-25 13:18:08
18266,Case 3914,Take in charge ticket,2011-02-25 13:18:27
18267,Case 3914,Resolve ticket,2011-02-25 13:19:12
18268,Case 3914,Closed,2011-04-01 12:20:32
18269,Case 3915,Assign seriousness,2011-03-25 08:46:21
18270,Case 3915,Take in charge ticket,2011-03-25 08:55:10
18271,Case 3915,Resolve ticket,2011-03-25 15:06:18
18272,Case 3915,Closed,2011-05-19 07:51:09
18273,Case 3916,Take in charge ticket,2011-12-14 08:03:20
18274,Case 3916,Resolve ticket,2011-12-14 09:07:11
18275,Case 3916,Closed,2012-01-18 08:10:53
18276,Case 3917,Assign seriousness,2010-08-30 11:02:28
18277,Case 3917,Assign seriousness,2010-08-30 15:36:09
18278,Case 3917,Take in charge ticket,2010-09-01 15:03:24
18279,Case 3917,Resolve ticket,2010-09-01 15:05:55
18280,Case 3917,Closed,2010-10-06 11:00:39
18281,Case 3918,Assign seriousness,2010-02-09 08:47:01
18282,Case 3918,Take in charge ticket,2010-03-09 15:17:24
18283,Case 3918,Resolve ticket,2010-03-09 15:17:28
18284,Case 3918,Closed,2010-03-24 15:17:46
18285,Case 3919,Assign seriousness,2011-03-31 13:44:47
18286,Case 3919,Take in charge ticket,2011-03-31 13:45:01
18287,Case 3919,Resolve ticket,2011-03-31 13:47:03
18288,Case 3919,Closed,2011-05-03 13:50:26
18289,Case 3920,Assign seriousness,2011-05-13 13:44:44
18290,Case 3920,Take in charge ticket,2011-05-13 13:45:22
18291,Case 3920,Resolve ticket,2011-06-01 13:17:20
18292,Case 3920,Closed,2011-07-01 13:17:55
18293,Case 3921,Assign seriousness,2011-07-28 13:44:23
18294,Case 3921,Take in charge ticket,2011-07-29 07:38:20
18295,Case 3921,Resolve ticket,2011-08-03 07:16:36
18296,Case 3921,Closed,2011-08-30 13:50:22
18297,Case 3922,Assign seriousness,2012-04-23 15:22:05
18298,Case 3922,Take in charge ticket,2012-04-23 15:27:36
18299,Case 3922,Resolve ticket,2012-04-24 13:22:26
18300,Case 3922,Closed,2012-06-06 15:30:32
18301,Case 3923,Assign seriousness,2011-02-16 14:01:20
18302,Case 3923,Take in charge ticket,2011-02-17 11:22:06
18303,Case 3923,Resolve ticket,2011-02-18 10:14:19
18304,Case 3923,Closed,2011-04-10 13:10:34
18305,Case 3924,Assign seriousness,2011-04-28 10:55:40
18306,Case 3924,Take in charge ticket,2011-04-28 10:55:53
18307,Case 3924,Wait,2011-05-02 15:43:40
18308,Case 3924,Take in charge ticket,2011-05-03 12:10:44
18309,Case 3924,Resolve ticket,2011-05-03 12:13:00
18310,Case 3924,Closed,2011-06-01 07:32:18
18311,Case 3925,Assign seriousness,2011-11-09 13:36:06
18312,Case 3925,Take in charge ticket,2011-11-09 13:39:49
18313,Case 3925,Resolve ticket,2011-11-11 13:43:57
18314,Case 3925,Resolve ticket,2011-11-11 13:43:57
18315,Case 3925,Closed,2011-12-23 13:40:45
18316,Case 3926,Assign seriousness,2011-06-16 09:18:06
18317,Case 3926,Take in charge ticket,2011-07-19 07:58:36
18318,Case 3926,Resolve ticket,2011-07-19 13:37:53
18319,Case 3926,Closed,2011-08-03 13:38:07
18320,Case 3927,Assign seriousness,2012-05-24 10:38:13
18321,Case 3927,Take in charge ticket,2012-05-24 15:42:36
18322,Case 3927,Resolve ticket,2012-05-24 15:43:18
18323,Case 3927,Closed,2012-07-07 10:41:07
18324,Case 3928,Assign seriousness,2013-09-03 14:55:46
18325,Case 3928,Take in charge ticket,2013-09-03 15:00:54
18326,Case 3928,Wait,2013-09-03 15:05:59
18327,Case 3928,Resolve ticket,2013-09-26 09:17:13
18328,Case 3928,Closed,2013-10-11 09:17:28
18329,Case 3929,Assign seriousness,2011-09-19 07:15:25
18330,Case 3929,Take in charge ticket,2011-09-19 07:43:15
18331,Case 3929,Resolve ticket,2011-09-19 07:43:55
18332,Case 3929,Closed,2011-10-22 07:20:40
18333,Case 3930,Assign seriousness,2013-10-04 12:15:27
18334,Case 3930,Take in charge ticket,2013-10-21 09:59:05
18335,Case 3930,Resolve ticket,2013-10-21 10:05:19
18336,Case 3930,Closed,2013-11-05 11:05:34
18337,Case 3931,Assign seriousness,2011-08-22 07:26:23
18338,Case 3931,Take in charge ticket,2011-08-22 07:26:41
18339,Case 3931,Resolve ticket,2011-08-22 07:49:29
18340,Case 3931,Closed,2011-10-09 07:30:57
18341,Case 3932,Assign seriousness,2011-10-18 09:00:44
18342,Case 3932,Take in charge ticket,2011-10-18 09:00:53
18343,Case 3932,Resolve ticket,2011-10-18 09:23:13
18344,Case 3932,Closed,2011-11-24 10:11:39
18345,Case 3933,Assign seriousness,2012-09-25 15:58:23
18346,Case 3933,Take in charge ticket,2012-10-17 08:17:40
18347,Case 3933,Resolve ticket,2012-10-17 08:18:06
18348,Case 3933,Closed,2012-11-01 09:18:18
18349,Case 3934,Assign seriousness,2011-09-27 07:35:26
18350,Case 3934,Resolve ticket,2011-09-27 15:03:58
18351,Case 3934,Closed,2011-10-28 07:40:49
18352,Case 3935,Assign seriousness,2011-12-02 09:54:14
18353,Case 3935,Take in charge ticket,2011-12-05 14:22:53
18354,Case 3935,Resolve ticket,2011-12-05 15:21:03
18355,Case 3935,Closed,2012-01-04 10:00:26
18356,Case 3936,Assign seriousness,2011-08-04 15:24:33
18357,Case 3936,Take in charge ticket,2011-08-04 15:24:44
18358,Case 3936,Resolve ticket,2011-08-04 15:26:05
18359,Case 3936,Closed,2011-09-06 15:30:25
18360,Case 3937,Assign seriousness,2010-07-21 09:52:47
18361,Case 3937,Take in charge ticket,2010-07-29 07:42:13
18362,Case 3937,Resolve ticket,2010-07-29 08:22:22
18363,Case 3937,Closed,2010-08-21 10:00:19
18364,Case 3938,Assign seriousness,2012-02-08 09:55:05
18365,Case 3938,Take in charge ticket,2012-02-08 13:52:06
18366,Case 3938,Resolve ticket,2012-02-13 11:31:45
18367,Case 3938,Closed,2012-03-25 09:00:31
18368,Case 3939,Assign seriousness,2012-05-10 12:36:53
18369,Case 3939,Take in charge ticket,2012-05-15 15:24:39
18370,Case 3939,Resolve ticket,2012-05-16 13:52:09
18371,Case 3939,Closed,2012-06-12 12:40:30
18372,Case 3940,Insert ticket,2010-10-05 09:49:32
18373,Case 3940,Assign seriousness,2010-10-05 09:50:26
18374,Case 3940,Take in charge ticket,2010-10-06 14:43:48
18375,Case 3940,Resolve ticket,2010-10-15 09:24:36
18376,Case 3940,Closed,2010-11-05 10:50:31
18377,Case 3941,Assign seriousness,2011-06-22 12:33:44
18378,Case 3941,Assign seriousness,2011-06-22 12:34:07
18379,Case 3941,Take in charge ticket,2011-06-22 13:07:02
18380,Case 3941,Resolve ticket,2011-06-22 13:07:33
18381,Case 3941,Closed,2011-08-05 12:40:27
18382,Case 3942,Assign seriousness,2011-09-05 09:20:21
18383,Case 3942,Resolve ticket,2011-09-08 13:59:19
18384,Case 3942,Closed,2011-10-06 09:31:38
18385,Case 3943,Assign seriousness,2012-08-07 09:00:23
18386,Case 3943,Take in charge ticket,2012-08-07 15:01:02
18387,Case 3943,Resolve ticket,2012-08-09 08:55:38
18388,Case 3943,Closed,2012-09-12 09:10:55
18389,Case 3944,Assign seriousness,2012-05-16 13:02:42
18390,Case 3944,Take in charge ticket,2012-05-18 14:24:04
18391,Case 3944,Resolve ticket,2012-05-23 10:00:26
18392,Case 3944,Closed,2012-07-01 13:10:41
18393,Case 3945,Assign seriousness,2012-03-30 14:58:18
18394,Case 3945,Take in charge ticket,2012-03-30 14:58:35
18395,Case 3945,Resolve ticket,2012-04-02 08:20:14
18396,Case 3945,Closed,2012-05-17 15:01:05
18397,Case 3946,Assign seriousness,2013-10-01 08:57:10
18398,Case 3946,Take in charge ticket,2013-10-01 12:33:41
18399,Case 3946,Wait,2013-10-09 09:38:26
18400,Case 3946,Resolve ticket,2013-11-08 09:14:49
18401,Case 3946,Closed,2013-11-23 09:15:09
18402,Case 3947,Assign seriousness,2011-01-31 08:01:29
18403,Case 3947,Assign seriousness,2011-01-31 10:44:01
18404,Case 3947,Take in charge ticket,2011-01-31 10:44:06
18405,Case 3947,Resolve ticket,2011-02-03 14:51:41
18406,Case 3947,Closed,2011-03-09 08:11:02
18407,Case 3948,Assign seriousness,2012-05-28 07:00:49
18408,Case 3948,Take in charge ticket,2012-05-29 10:44:10
18409,Case 3948,Wait,2012-06-01 09:11:44
18410,Case 3948,Resolve ticket,2012-06-01 10:38:18
18411,Case 3948,Closed,2012-06-28 08:30:20
18412,Case 3949,Assign seriousness,2010-09-20 16:21:07
18413,Case 3949,Take in charge ticket,2010-09-20 16:21:38
18414,Case 3949,Resolve ticket,2010-09-20 16:23:15
18415,Case 3949,Closed,2010-11-18 17:00:29
18416,Case 3950,Assign seriousness,2011-11-28 14:28:58
18417,Case 3950,Take in charge ticket,2011-12-02 16:18:36
18418,Case 3950,Resolve ticket,2012-01-09 14:32:30
18419,Case 3950,Resolve ticket,2012-01-09 14:32:31
18420,Case 3950,Closed,2012-01-24 14:32:49
18421,Case 3951,Assign seriousness,2012-05-21 07:16:17
18422,Case 3951,Take in charge ticket,2012-05-21 07:16:36
18423,Case 3951,Resolve ticket,2012-05-21 07:21:28
18424,Case 3951,Closed,2012-06-21 07:20:27
18425,Case 3952,Assign seriousness,2011-08-16 07:30:47
18426,Case 3952,Take in charge ticket,2011-09-02 08:41:40
18427,Case 3952,Resolve ticket,2011-09-12 09:00:24
18428,Case 3952,Closed,2011-09-27 09:00:43
18429,Case 3953,Assign seriousness,2012-01-05 16:58:54
18430,Case 3953,Take in charge ticket,2012-01-09 08:17:49
18431,Case 3953,Resolve ticket,2012-01-09 09:22:16
18432,Case 3953,Closed,2012-02-07 17:00:25
18433,Case 3954,Assign seriousness,2011-01-18 16:32:02
18434,Case 3954,Take in charge ticket,2011-01-18 16:43:29
18435,Case 3954,Resolve ticket,2011-01-21 14:20:57
18436,Case 3954,Take in charge ticket,2011-01-21 16:26:59
18437,Case 3954,Resolve ticket,2011-01-28 16:51:13
18438,Case 3954,Closed,2011-03-05 16:40:35
18439,Case 3955,Assign seriousness,2012-06-13 10:53:20
18440,Case 3955,Take in charge ticket,2012-06-15 07:28:46
18441,Case 3955,Resolve ticket,2012-06-18 13:16:49
18442,Case 3955,Closed,2012-07-14 11:00:28
18443,Case 3956,Assign seriousness,2010-10-26 13:02:42
18444,Case 3956,Take in charge ticket,2010-10-29 06:45:20
18445,Case 3956,Resolve ticket,2010-10-29 09:56:31
18446,Case 3956,Closed,2010-11-27 14:10:24
18447,Case 3957,Assign seriousness,2012-10-18 09:03:20
18448,Case 3957,Take in charge ticket,2012-10-18 10:50:05
18449,Case 3957,Take in charge ticket,2012-10-19 10:12:44
18450,Case 3957,Resolve ticket,2012-11-06 10:55:48
18451,Case 3957,Closed,2012-11-21 10:56:00
18452,Case 3958,Assign seriousness,2011-06-24 10:17:46
18453,Case 3958,Take in charge ticket,2011-06-27 07:14:43
18454,Case 3958,Resolve ticket,2011-06-27 07:16:43
18455,Case 3958,Take in charge ticket,2011-06-27 07:28:56
18456,Case 3958,Resolve ticket,2011-06-27 13:35:53
18457,Case 3958,Closed,2011-08-07 10:20:34
18458,Case 3959,Assign seriousness,2011-04-21 14:47:11
18459,Case 3959,Take in charge ticket,2011-04-21 14:50:00
18460,Case 3959,Wait,2011-04-26 10:35:22
18461,Case 3959,Take in charge ticket,2011-05-03 10:38:24
18462,Case 3959,Resolve ticket,2011-05-03 10:38:34
